AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 23 10 4 2 2 
2 9 10 4 2 2 
3 6 7 4 2 2 
4 23 10 4 2 2 
5 11 8 4 2 2 
6 15 10 4 2 2 
7 8 10 4 2 2 
8 9 8 4 2 2 
9 7 10 4 2 2 
10 6 10 4 2 2 
