AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 1 1 0 1 0 
2 2 2 1 0 0 
3 4 3 0 0 0 
4 4 3 0 0 0 
5 1 1 0 1 0 
6 2 2 1 0 0 
7 2 2 1 0 0 
8 4 3 0 0 0 
9 1 0 0 1 0 
10 1 1 0 1 0 
