link load
2-1 1
1-2 0.072449
11-1 1
1-11 0.264694
11-2 0.203878
2-11 0.696735
11-10 1
10-11 0.915306
3-2 0.999388
2-3 0.062449
4-3 1
3-4 0.842245
5-4 0
4-5 0.998571
6-5 1
5-6 1
7-6 1
6-7 0.127347
8-4 0.999592
4-8 0
8-7 1
7-8 0.000204082
9-3 1
3-9 0.359796
9-8 0.0708163
8-9 1
10-9 0
9-10 1
