AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 8 6 1 5 
6 0 13 5 3 3 
7 0 5 7 0 6 
8 0 10 7 0 5 
9 0 4 7 0 6 
10 0 0 0 0 0 
