#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1559 0 0 0 0 0 0 0 0 0 1 0
2 812 0 0 0 0 0 0 0 0 0 0 0
3 518 0 0 0 0 1 0 0 0 0 0 0
4 410 0 0 0 0 0 0 0 0 0 0 0
5 304 0 0 0 0 0 0 0 0 0 0 0
6 273 0 0 0 0 0 0 0 0 0 0 0
7 230 0 0 0 0 0 0 0 0 0 0 0
8 199 0 0 0 0 0 0 0 0 0 0 0
9 187 0 0 0 0 0 0 0 0 0 0 0
10 181 0 0 0 0 0 0 0 0 0 0 0
11 137 0 0 0 0 0 0 0 0 0 0 0
12 126 0 0 0 0 0 0 0 0 0 0 0
13 128 0 0 0 0 0 0 0 0 0 0 0
14 119 0 0 0 0 0 0 0 0 0 0 0
15 109 0 0 0 0 0 0 0 0 0 0 0
16 103 0 0 0 0 0 0 0 0 0 0 0
17 79 0 0 0 0 0 0 0 0 0 0 0
18 84 0 0 0 0 0 0 0 0 0 0 0
19 78 0 0 0 0 0 0 0 0 0 0 0
20 78 0 0 0 0 0 0 0 0 0 0 0
21 82 0 0 0 0 0 0 0 0 0 0 0
22 62 0 0 0 0 0 0 0 0 0 0 0
23 70 0 0 0 0 0 0 0 0 0 0 0
24 69 0 0 0 0 0 0 0 0 0 0 0
25 61 0 0 0 0 0 0 0 0 0 0 0
26 68 0 0 0 0 0 0 0 0 0 0 0
27 51 0 0 0 0 0 0 0 0 0 0 0
28 57 0 0 0 0 0 0 0 0 0 0 0
29 59 0 0 0 0 0 0 0 0 0 0 0
30 48 0 0 0 0 0 0 0 0 0 0 0
31 52 0 0 0 0 0 0 0 0 0 0 0
32 39 0 0 0 0 0 0 0 0 0 0 0
33 45 0 0 0 0 0 0 0 0 0 0 0
34 55 0 0 0 0 0 0 0 0 0 0 0
35 43 0 0 0 0 0 0 0 0 0 0 0
36 45 0 0 0 0 0 0 0 0 0 0 0
37 42 0 0 0 0 0 0 0 0 0 0 0
38 31 0 0 0 0 0 0 0 0 0 0 0
39 34 0 0 0 0 0 0 0 0 0 0 0
40 31 0 0 0 0 0 0 0 0 0 0 0
41 41 0 0 0 0 0 0 0 0 0 0 0
42 38 0 0 0 0 0 0 0 0 0 0 0
43 48 0 0 0 0 0 0 0 0 0 0 0
44 34 0 0 0 0 0 0 0 0 0 0 0
45 33 0 0 0 0 0 0 0 0 0 0 0
46 26 0 0 0 0 0 0 0 0 0 0 0
47 28 0 0 0 0 0 0 0 0 0 0 0
48 28 0 0 0 0 0 0 0 0 0 0 0
49 26 0 0 0 0 0 0 0 0 0 0 0
50 26 0 0 0 0 0 0 0 0 0 0 0
51 31 0 0 0 0 0 0 0 0 0 0 0
52 28 0 0 0 0 0 0 0 0 0 0 0
53 20 0 0 0 0 0 0 0 0 0 0 0
54 33 0 0 0 0 0 0 0 0 0 0 0
55 25 0 0 0 0 0 0 0 0 0 0 0
56 34 0 0 0 0 0 0 0 0 0 0 0
57 20 0 0 0 0 0 0 0 0 0 0 0
58 20 0 0 0 0 0 0 0 0 0 0 0
59 25 0 0 0 0 0 0 0 0 0 0 0
60 22 0 0 0 0 0 0 0 0 0 0 0
61 22 0 0 0 0 0 0 0 0 0 0 0
62 25 0 0 0 0 0 0 0 0 0 0 0
63 34 0 0 0 0 0 0 0 0 0 0 0
64 27 0 0 0 0 0 0 0 0 0 0 0
65 32 0 0 0 0 0 0 0 0 0 0 0
66 18 0 0 0 0 0 0 0 0 0 0 0
67 23 0 0 0 0 0 0 0 0 0 0 0
68 23 0 0 0 0 0 0 0 0 0 0 0
69 19 0 0 0 0 0 0 0 0 0 0 0
70 24 0 0 0 0 0 0 0 0 0 0 0
71 18 0 0 0 0 0 0 0 0 0 0 0
72 23 0 0 0 0 0 0 0 0 0 0 0
73 24 0 0 0 0 0 0 0 0 0 0 0
74 26 0 0 0 0 0 0 0 0 0 0 0
75 20 0 0 0 0 0 0 0 0 0 0 0
76 19 0 0 0 0 0 0 0 0 0 0 0
77 21 0 0 0 0 0 0 0 0 0 0 0
78 30 0 0 0 0 0 0 0 0 0 0 0
79 22 0 0 0 0 0 0 0 0 0 0 0
80 17 0 0 0 0 0 0 0 0 0 0 0
81 22 0 0 0 0 0 0 0 0 0 0 0
82 12 0 0 0 0 0 0 0 0 0 0 0
83 13 0 0 0 0 0 0 0 0 0 0 0
84 16 0 0 0 0 0 0 0 0 0 0 0
85 23 0 0 0 0 0 0 0 0 0 0 0
86 25 0 0 0 0 0 0 0 0 0 0 0
87 10 0 0 0 0 0 0 0 0 0 0 0
88 16 0 0 0 0 0 0 0 0 0 0 0
89 26 0 0 0 0 0 0 0 0 0 0 0
90 16 0 0 0 0 0 0 0 0 0 0 0
91 17 0 0 0 0 0 0 0 0 0 0 0
92 19 0 0 0 0 0 0 0 0 0 0 0
93 19 0 0 0 0 0 0 0 0 0 0 0
94 18 0 0 0 0 0 0 0 0 0 0 0
95 21 0 0 0 0 0 0 0 0 0 0 0
96 26 0 0 0 0 0 0 0 0 0 0 0
97 15 0 0 0 0 0 0 0 0 0 0 0
98 16 0 0 0 0 0 0 0 0 0 0 0
99 14 0 0 0 0 0 0 0 0 0 0 0
100 14 0 0 0 0 0 0 0 0 0 0 0
