AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 3 15 4 0 5 
4 4 11 4 1 5 
5 6 11 3 0 6 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 2 25 4 0 3 
9 1 18 2 2 4 
10 0 0 0 0 0 
