AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 11 92 
2 0 0 0 26 81 
3 0 0 31 30 65 
4 0 0 50 30 57 
5 0 0 0 42 70 
6 0 0 0 21 85 
7 0 0 13 30 73 
8 0 0 36 16 73 
9 0 0 43 23 65 
10 0 0 44 24 64 
