AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 4 
2 0 0 0 0 4 
3 0 0 0 4 4 
4 0 0 0 4 4 
5 0 0 0 0 4 
6 0 0 0 0 4 
7 0 0 4 4 4 
8 0 0 0 0 4 
9 0 0 4 4 4 
10 0 0 4 4 4 
