link load
2-1 0.285714
1-2 0
11-1 0.0471429
1-11 0
11-2 0
2-11 0.00285714
11-10 0.00285714
10-11 0.00428571
3-2 0.224286
2-3 0
4-3 0
3-4 0
5-4 0
4-5 1
6-5 0.0244898
5-6 0.00857143
7-6 0.960204
6-7 1
8-4 1
4-8 0
8-7 0.178776
7-8 0
9-3 0.16
3-9 0
9-8 0
8-9 0.19
10-9 0
9-10 0.03
