AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 18 5 3 2 
4 0 23 3 0 4 
5 0 16 3 2 4 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 18 3 1 4 
9 0 14 2 0 6 
10 0 0 0 0 0 
