AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 17 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 22 0 0 0 0 
6 0 0 0 0 0 
7 22 0 0 0 0 
8 17 0 0 0 0 
9 22 0 0 0 0 
10 0 0 0 0 0 
