#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3056 0 0 0 0 0 0 0 0 0 0 0
2 1604 0 0 0 0 0 0 0 0 0 1 0
3 1097 0 0 0 0 0 0 0 0 0 0 0
4 774 0 0 0 0 0 0 0 0 0 0 0
5 650 0 0 0 0 0 0 0 0 0 0 0
6 520 0 0 0 0 0 0 0 0 0 0 0
7 448 0 0 0 0 0 0 0 0 0 0 0
8 401 0 0 0 0 0 0 0 1 0 0 0
9 375 0 0 0 0 0 0 1 0 0 0 0
10 286 0 0 0 0 0 0 0 0 1 0 0
11 284 0 0 0 0 0 0 0 0 0 0 0
12 261 0 0 0 0 0 0 0 0 0 0 0
13 246 0 0 0 0 0 0 0 1 0 0 0
14 219 0 0 0 0 0 0 0 0 0 0 0
15 202 0 0 0 0 1 0 0 0 0 0 0
16 215 0 0 0 0 0 0 0 0 1 0 0
17 160 0 0 0 0 0 0 0 0 0 0 0
18 169 0 0 0 0 0 0 0 0 0 0 0
19 158 0 0 0 0 0 0 0 0 0 0 1
20 161 0 0 0 0 0 0 0 0 0 0 0
21 162 0 0 0 0 0 0 0 0 0 0 0
22 147 0 0 0 0 0 0 0 0 0 0 0
23 138 0 0 0 0 0 0 0 0 0 0 0
24 110 0 0 0 0 0 0 0 0 0 0 0
25 128 0 0 0 0 1 0 0 0 0 0 0
26 95 0 0 0 0 0 0 0 0 1 0 1
27 151 0 0 0 0 0 0 0 0 0 0 0
28 114 0 0 0 0 0 0 0 0 1 0 0
29 101 0 0 0 0 0 0 0 0 0 0 0
30 96 0 0 0 0 0 0 0 0 0 0 0
31 94 0 0 0 0 0 0 0 0 0 0 0
32 99 0 0 0 0 0 0 0 0 0 0 0
33 76 0 0 1 0 0 0 0 0 0 0 0
34 97 0 0 0 0 0 0 0 0 1 0 0
35 90 0 0 0 0 0 0 0 0 0 0 0
36 87 0 0 0 0 0 0 0 0 0 0 0
37 95 0 0 0 0 0 0 0 0 0 0 0
38 80 0 0 0 0 0 0 0 0 0 0 0
39 71 0 0 0 0 0 0 0 0 0 0 0
40 86 0 0 0 0 0 0 0 0 0 0 0
41 84 0 0 0 0 0 0 0 0 0 0 0
42 84 0 0 0 0 0 0 0 0 0 0 0
43 80 0 0 0 0 0 0 0 0 0 0 0
44 50 0 0 0 0 0 0 0 0 0 0 0
45 71 0 0 0 0 0 0 0 0 0 0 0
46 74 0 0 0 0 0 0 0 1 0 0 0
47 74 0 0 0 0 0 0 0 0 0 0 0
48 72 0 0 0 0 0 0 0 0 0 0 0
49 82 0 0 0 0 0 0 0 0 1 0 0
50 66 0 0 0 0 0 0 0 0 0 0 0
51 68 0 0 0 0 0 0 0 0 0 0 0
52 67 0 0 0 0 0 0 0 0 0 0 0
53 51 0 1 0 0 0 0 0 0 0 0 0
54 68 0 0 0 0 0 0 0 0 0 0 0
55 57 0 0 0 0 0 0 0 0 0 0 0
56 57 0 0 0 0 0 0 0 0 0 0 0
57 53 0 1 0 0 0 0 0 0 0 0 0
58 45 0 0 0 0 0 0 0 0 0 0 0
59 67 0 0 0 0 0 0 0 0 0 0 0
60 49 0 0 0 0 0 0 0 0 0 0 0
61 49 0 0 0 0 0 0 0 0 0 0 0
62 51 0 0 0 0 0 0 0 0 1 0 0
63 37 0 0 0 0 0 0 0 0 0 0 0
64 49 0 0 0 0 0 0 0 0 0 0 0
65 40 0 0 0 0 0 0 0 0 0 0 0
66 42 0 0 0 0 0 0 0 0 0 0 0
67 54 0 0 0 0 0 0 0 0 0 0 0
68 53 0 0 0 0 0 0 0 0 0 0 0
69 47 0 0 0 0 0 0 0 0 0 0 0
70 50 0 0 0 0 0 0 0 0 0 0 0
71 49 0 0 0 0 0 0 0 0 0 0 0
72 46 0 0 0 0 0 0 0 0 0 0 0
73 46 0 0 0 0 0 0 0 0 0 0 0
74 52 0 0 1 0 0 0 0 0 0 0 0
75 31 0 0 0 0 0 0 0 0 0 0 0
76 35 0 0 0 0 0 0 0 0 0 0 0
77 37 0 0 0 0 0 0 0 0 0 0 0
78 43 0 0 0 0 0 0 0 0 0 0 0
79 37 0 0 0 0 0 0 0 0 0 0 0
80 41 0 0 0 0 0 0 0 0 0 0 0
81 32 0 0 0 0 0 0 0 0 0 0 0
82 31 0 0 0 0 0 0 0 0 0 0 0
83 47 0 0 0 0 0 0 0 0 0 0 0
84 38 0 0 0 0 0 0 0 0 0 0 0
85 37 0 0 0 0 0 0 0 0 0 0 0
86 34 0 0 0 0 0 0 0 0 0 0 0
87 31 0 0 0 0 0 0 0 0 0 0 0
88 32 0 0 0 0 0 0 0 0 0 0 0
89 37 0 0 0 0 0 0 0 0 0 0 0
90 46 0 0 0 0 0 0 0 0 0 0 0
91 38 0 0 0 0 0 0 0 0 0 0 0
92 41 0 0 0 0 0 0 0 0 0 0 0
93 40 0 0 0 0 0 0 0 0 0 0 0
94 32 0 0 0 0 0 0 0 1 0 0 0
95 31 0 0 0 0 0 0 0 0 0 0 0
96 35 0 0 0 0 0 0 0 0 0 0 0
97 35 0 0 0 0 0 0 0 0 0 0 0
98 34 0 0 0 0 0 0 0 0 0 0 0
99 27 0 0 0 0 0 0 0 0 0 0 0
100 30 0 0 0 0 0 0 0 0 0 0 0
