#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
-6.669627813001474e-14 101.469 0 1151.71 -2.557953848736361e-15 778.875 -2.91764986290447e-12 30.7556 839.657 870.531 3775
