link load
2-1 1
1-2 0.0159184
11-1 1
1-11 0.683265
11-2 1
2-11 1
11-10 1
10-11 0.717959
3-2 1
2-3 0.468367
4-3 1
3-4 0.813061
5-4 0.00244898
4-5 1
6-5 0.455102
5-6 1
7-6 1
6-7 0.707755
8-4 1
4-8 0.122857
8-7 1
7-8 0.0322449
9-3 1
3-9 0.837755
9-8 0.124898
8-9 1
10-9 -8.181740092683812e-15
9-10 1
