AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 7 2 0 0 0 
2 9 1 0 0 0 
3 2 4 0 0 0 
4 1 4 0 0 0 
5 0 5 0 0 0 
6 7 2 0 0 0 
7 7 2 0 0 0 
8 6 2 0 0 0 
9 9 1 0 0 0 
10 0 5 0 0 0 
11 7 2 0 0 0 
