link load
2-1 1
1-2 0.54
11-1 1
1-11 0.0285714
11-2 0.275102
2-11 1
11-10 1
10-11 0.882857
3-2 1
2-3 0.0842857
4-3 1
3-4 0.380408
5-4 0.00979592
4-5 1
6-5 1
5-6 0.992857
7-6 0.54102
6-7 1
8-4 1
4-8 0.0202041
8-7 1
7-8 0.0189796
9-3 0.904694
3-9 1
9-8 0.459592
8-9 1
10-9 0.0128571
9-10 1
