#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3069 0 0 0 0 0 0 0 0 0 0 0
2 1637 0 0 0 0 0 0 0 0 0 0 0
3 1060 0 0 0 0 0 0 0 0 0 0 0
4 799 0 0 0 0 0 0 0 0 0 0 0
5 656 0 0 0 0 0 1 0 0 0 0 0
6 527 0 0 0 0 0 0 1 0 0 0 0
7 448 1 0 0 0 0 0 0 0 0 0 0
8 393 0 0 0 0 0 0 0 0 0 0 0
9 349 1 0 0 0 0 0 0 0 1 0 0
10 300 1 0 0 0 0 1 0 0 0 0 0
11 290 0 0 0 0 0 1 0 0 1 0 0
12 260 0 0 0 0 0 0 0 0 0 0 0
13 228 0 0 0 0 0 0 0 0 0 0 0
14 253 0 0 0 0 0 0 0 0 1 0 1
15 224 0 0 0 0 0 0 0 0 0 0 0
16 210 0 1 0 0 0 0 0 0 0 0 0
17 169 0 0 0 0 0 0 0 0 0 0 1
18 168 0 0 0 0 0 0 1 0 0 0 0
19 164 1 0 0 0 0 0 0 0 1 0 0
20 139 0 0 0 0 0 0 1 0 0 0 1
21 156 0 0 0 0 0 0 0 1 0 0 0
22 153 0 0 0 0 0 1 0 0 0 0 0
23 127 0 1 0 0 0 0 0 0 0 0 0
24 126 0 0 0 0 0 0 0 0 1 0 0
25 134 0 0 0 0 0 0 1 0 0 0 0
26 138 0 0 0 0 0 0 1 0 0 0 0
27 111 0 0 0 0 0 0 0 0 0 0 0
28 100 0 0 0 0 0 0 0 0 0 0 0
29 114 0 0 0 0 0 1 0 0 0 0 1
30 109 0 0 0 0 0 0 1 0 0 0 0
31 101 0 0 0 0 0 0 0 0 0 0 0
32 112 0 0 0 0 0 0 0 0 0 0 0
33 91 0 0 0 0 0 0 0 0 1 0 0
34 103 0 0 1 0 0 0 0 0 0 0 0
35 90 0 0 0 0 0 0 0 0 0 0 0
36 73 0 0 0 0 0 0 0 0 0 0 0
37 96 0 1 0 0 0 0 0 0 0 0 0
38 89 0 0 0 0 0 0 0 0 0 0 0
39 75 0 1 0 0 0 0 0 0 0 0 0
40 73 0 0 0 0 0 0 0 0 0 0 0
41 82 0 1 0 0 0 0 0 0 0 0 0
42 76 0 1 0 0 0 0 0 0 0 0 0
43 70 0 0 0 0 0 0 0 0 0 0 0
44 68 0 0 0 1 0 0 0 0 0 0 0
45 59 0 0 0 0 0 0 0 0 0 0 0
46 69 0 0 0 0 0 0 0 0 0 0 0
47 60 0 0 0 0 0 0 0 1 0 0 0
48 64 0 0 0 0 0 0 0 0 0 0 1
49 68 0 0 0 0 0 0 0 0 0 0 0
50 65 0 1 0 0 0 0 0 0 0 0 0
51 60 0 0 0 0 0 0 0 0 0 0 1
52 56 0 0 0 0 0 0 0 0 0 0 0
53 62 0 0 0 0 0 0 0 0 1 0 0
54 58 0 0 0 0 0 0 0 0 0 0 0
55 54 0 1 0 0 0 0 0 0 0 0 0
56 56 0 0 0 0 0 0 0 0 0 0 0
57 79 0 0 0 0 0 0 0 0 1 0 0
58 57 0 0 0 0 0 0 0 0 0 0 0
59 35 0 0 0 0 0 0 0 0 0 0 0
60 40 0 0 0 0 0 0 0 1 0 0 0
61 45 0 0 0 0 0 0 0 0 0 0 0
62 52 1 0 0 0 0 0 0 0 0 0 0
63 62 0 0 0 0 0 0 0 0 0 0 0
64 44 0 0 0 0 0 0 0 1 0 0 0
65 49 0 0 0 0 0 0 0 0 0 0 0
66 47 0 0 0 0 0 0 0 0 0 0 0
67 39 0 0 0 0 0 0 0 0 0 0 0
68 41 0 0 0 0 0 0 0 0 0 0 1
69 52 0 0 0 0 0 0 0 0 0 0 0
70 40 0 0 0 0 0 0 0 0 0 0 0
71 43 0 0 0 0 0 0 0 0 1 0 0
72 36 0 0 0 0 0 0 0 0 0 0 0
73 45 0 0 0 0 0 0 0 0 0 0 0
74 46 1 0 0 0 0 0 0 1 0 0 0
75 46 0 0 0 0 0 0 0 0 0 0 0
76 37 0 0 0 0 0 0 0 0 0 0 0
77 33 0 0 0 0 0 0 0 0 0 0 0
78 35 0 0 0 0 0 0 0 0 0 0 0
79 38 0 0 0 0 0 0 0 0 0 0 0
80 38 0 0 0 0 0 0 0 0 0 0 0
81 34 0 0 0 0 0 0 0 0 0 0 0
82 40 0 0 0 0 0 0 0 0 0 0 0
83 40 0 0 0 0 0 0 0 0 0 0 0
84 39 0 0 0 0 0 0 0 0 0 0 0
85 35 1 1 0 0 0 0 0 0 0 0 0
86 30 0 0 0 0 0 0 0 0 0 0 0
87 36 0 0 0 0 0 0 0 0 0 0 0
88 27 0 0 0 0 0 1 0 0 0 0 0
89 38 0 0 0 0 0 0 0 1 0 0 0
90 43 0 0 0 0 0 0 0 0 0 0 0
91 28 0 0 0 0 0 0 0 0 0 0 0
92 35 0 0 0 0 0 0 0 0 0 0 0
93 36 0 0 0 0 0 1 0 0 0 0 0
94 37 0 0 0 0 0 0 1 0 0 0 0
95 29 0 0 1 0 0 0 0 0 0 0 0
96 41 0 0 0 0 0 0 0 0 0 0 0
97 33 0 0 0 0 0 0 0 0 0 0 0
98 35 0 0 0 0 0 0 0 0 0 0 0
99 37 0 0 0 0 0 0 0 0 0 0 0
100 40 0 0 0 0 0 0 0 0 0 0 0
