AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 15 8 1 12 
3 0 9 9 6 10 
4 0 13 6 2 13 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 20 10 1 11 
10 0 17 13 4 8 
