#rank q_avg rank q_avg
1 1 0 0
2 1 0 0
3 1 0 0
4 1 0 0
5 1 0 0
6 1 0 0
7 1 0 0
8 1 0 0
9 1 0 0
10 1 0 0
11 1 0 0
12 1 0 0
13 1 0 0
14 1 0 0
15 1 0 0
16 1 0 0
17 1 0 0
18 1 0 0
19 1 0 0
20 1 0 0
21 1 0 0
22 1 0 0
23 1 0 0
24 1 0 0
25 1 0 0
26 1 0 0
27 1 0 0
28 1 0 0
29 1 0 0
30 1 0 0
31 1 0 0
32 1 0 0
33 1 0 0
34 1 0 0
35 1 0 0
36 1 0 0
37 1 0 0
38 1 0 0
39 1 0 0
40 1 0 0
41 1 0 0
42 1 0 0
43 1 0 0
44 1 0 0
45 1 0 0
46 1 0 0
47 1 0 0
48 1 0 0
49 1 0 0
50 1 0 0
51 2 0 0
52 1 0 0
53 1 0 0
54 1 0 0
55 1 0 0
56 1 0 0
57 1 0 0
58 1 0 0
59 1 0 0
60 1 0 0
61 1 0 0
62 1 0 0
63 1 0 0
64 1 0 0
65 1 0 0
66 1 0 0
67 1 0 0
68 1 0 0
69 1 0 0
70 1 0 0
71 2 0 0
72 1 0 0
73 1 0 0
74 1 0 0
75 1 0 0
76 1 0 0
77 1 0 0
78 1 0 0
79 2 0 0
80 1 0 0
81 1 0 0
82 1 0 0
83 1 0 0
84 1 0 0
85 2 0 0
86 1 0 0
87 1 0 0
88 1 0 0
89 1 0 0
90 1 0 0
91 1 0 0
92 1 0 0
93 1 0 0
94 1 0 0
95 1 0 0
96 1 0 0
97 1 0 0
98 1 0 0
99 1 0 0
100 1 0 0
101 1 0 0
102 2 0 0
103 2 0 0
104 1 0 0
105 2 0 0
106 1 0 0
107 1 0 0
108 2 0 0
109 1 0 0
110 2 0 0
111 1 0 0
112 1 0 0
113 1 0 0
114 2 0 0
115 1 0 0
116 1 0 0
117 2 0 0
118 1 0 0
119 1 0 0
120 1 0 0
121 2 0 0
122 1 0 0
123 1 0 0
124 1 0 0
125 2 0 0
126 1 0 0
127 1 0 0
128 1 0 0
129 1 0 0
130 NaN 0 NaN
131 1 0 0
132 1 0 0
133 1 0 0
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 1 0 0
139 1 0 0
140 1 0 0
141 NaN 0 NaN
142 1 0 0
143 2 0 0
144 1 0 0
145 1 0 0
146 1 0 0
147 2 0 0
148 1 0 0
149 2 0 0
150 1 0 0
151 1 0 0
152 1 0 0
153 1 0 0
154 1 0 0
155 2 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 1 0 0
161 1 0 0
162 NaN 0 NaN
163 1 0 0
164 1 0 0
165 2 0 0
166 2 0 0
167 2 0 0
168 2 0 0
169 2 0 0
170 2 0 0
171 1 0 0
172 2 0 0
173 NaN 0 NaN
174 1 0 0
175 1 0 0
176 1.25 0 0
177 1 0 0
178 2 0 0
179 1 0 0
180 1 0 0
181 1 0 0
182 1 0 0
183 1 0 0
184 NaN 0 NaN
185 NaN 0 NaN
186 1 0 0
187 1 0 0
188 1 0 0
189 2 0 0
190 1 0 0
191 2 0 0
192 1 0 0
193 1 0 0
194 1 0 0
195 2 0 0
196 2 0 0
197 1 0 0
198 1 0 0
199 1 0 0
200 2 0 0
201 2 0 0
202 2 0 0
203 1 0 0
204 1 0 0
205 1 0 0
206 2 0 0
207 2 0 0
208 2 0 0
209 2 0 0
210 NaN 0 NaN
211 2 0 0
212 NaN 0 NaN
213 2 0 0
214 2 0 0
215 1 0 0
216 1 0 0
217 2 0 0
218 2 0 0
219 2 0 0
220 1 0 0
221 2 0 0
222 1 0 0
223 2 0 0
224 NaN 0 NaN
225 2 0 0
226 2 0 0
227 2 0 0
228 2 0 0
229 2 0 0
230 1 0 0
231 2 0 0
232 NaN 0 NaN
233 2 0 0
234 2 0 0
235 NaN 0 NaN
236 2 0 0
237 2 0 0
238 1 0 0
239 1 0 0
240 2 0 0
241 NaN 0 NaN
242 2 0 0
243 2 0 0
244 2 0 0
245 1 0 0
246 2 0 0
247 2 0 0
248 2 0 0
249 1 0 0
250 1 0 0
251 2 0 0
252 1 0 0
253 1 0 0
254 2 0 0
255 2 0 0
256 NaN 0 NaN
257 1 0 0
258 2 0 0
259 1 0 0
260 1 0 0
261 2 0 0
262 2 0 0
263 1 0 0
264 2 0 0
265 NaN 0 NaN
266 2 0 0
267 2 0 0
268 1 0 0
269 NaN 0 NaN
270 NaN 0 NaN
271 NaN 0 NaN
272 2 0 0
273 NaN 0 NaN
274 1 0 0
275 2 0 0
276 2 0 0
277 2 0 0
278 2 0 0
279 2 0 0
280 2 0 0
281 2 0 0
282 2 0 0
283 2 0 0
284 2 0 0
285 2 0 0
286 2 0 0
287 1 0 0
288 2 0 0
289 2 0 0
290 2 0 0
291 NaN 0 NaN
292 1 0 0
293 2 0 0
294 NaN 0 NaN
295 NaN 0 NaN
296 2 0 0
297 1 0 0
298 2 0 0
299 2 0 0
300 1 0 0
301 2 0 0
302 2 0 0
303 2 0 0
304 2 0 0
305 1 0 0
306 2 0 0
307 2 0 0
308 2 0 0
309 NaN 0 NaN
310 2 0 0
311 2 0 0
312 2 0 0
313 2 0 0
314 NaN 0 NaN
315 2 0 0
316 1 0 0
317 2 0 0
318 NaN 0 NaN
319 1 0 0
320 2 0 0
321 2 0 0
322 NaN 0 NaN
323 2 0 0
324 2 0 0
325 2 0 0
326 NaN 0 NaN
327 2 0 0
328 1 0 0
329 2 0 0
330 2 0 0
331 1 0 0
332 2 0 0
333 2 0 0
334 2 0 0
335 1 0 0
336 NaN 0 NaN
337 2 0 0
338 NaN 0 NaN
339 1 0 0
340 1 0 0
341 2 0 0
342 NaN 0 NaN
343 2 0 0
344 NaN 0 NaN
345 1 0 0
346 2 0 0
347 2 0 0
348 NaN 0 NaN
349 2 0 0
350 2 0 0
351 2 0 0
352 2 0 0
353 2 0 0
354 2 0 0
355 NaN 0 NaN
356 2 0 0
357 NaN 0 NaN
358 2 0 0
359 NaN 0 NaN
360 1 0 0
361 2 0 0
362 2 0 0
363 2 0 0
364 2 0 0
365 NaN 0 NaN
366 2 0 0
367 2 0 0
368 2 0 0
369 2 0 0
370 NaN 0 NaN
371 1 0 0
372 2 0 0
373 NaN 0 NaN
374 NaN 0 NaN
375 NaN 0 NaN
376 NaN 0 NaN
377 2 0 0
378 2 0 0
379 1 0 0
380 NaN 0 NaN
381 NaN 0 NaN
382 1 0 0
383 2 0 0
384 2 0 0
385 NaN 0 NaN
386 2 0 0
387 NaN 0 NaN
388 2 0 0
389 1 0 0
390 2 0 0
391 2 0 0
392 NaN 0 NaN
393 NaN 0 NaN
394 2 0 0
395 NaN 0 NaN
396 NaN 0 NaN
397 1 0 0
398 NaN 0 NaN
399 2 0 0
400 2 0 0
401 NaN 0 NaN
402 2 0 0
403 NaN 0 NaN
404 2 0 0
405 2 0 0
406 NaN 0 NaN
407 1 0 0
408 1 0 0
409 NaN 0 NaN
410 NaN 0 NaN
411 NaN 0 NaN
412 NaN 0 NaN
413 2 0 0
414 NaN 0 NaN
415 1 0 0
416 2 0 0
417 2 0 0
418 2 0 0
419 NaN 0 NaN
420 NaN 0 NaN
421 2 0 0
422 NaN 0 NaN
423 2 0 0
424 NaN 0 NaN
425 1 0 0
426 1 0 0
427 1 0 0
428 NaN 0 NaN
429 2 0 0
430 1 0 0
431 NaN 0 NaN
432 2 0 0
433 2 0 0
434 NaN 0 NaN
435 2 0 0
436 2 0 0
437 NaN 0 NaN
438 NaN 0 NaN
439 NaN 0 NaN
440 1 0 0
441 NaN 0 NaN
442 2 0 0
443 2 0 0
444 1 0 0
445 2 0 0
446 NaN 0 NaN
447 NaN 0 NaN
448 2 0 0
449 NaN 0 NaN
450 NaN 0 NaN
451 2 0 0
452 1 0 0
453 NaN 0 NaN
454 NaN 0 NaN
455 NaN 0 NaN
456 2 0 0
457 2 0 0
458 NaN 0 NaN
459 2 0 0
460 NaN 0 NaN
461 2 0 0
462 2 0 0
463 NaN 0 NaN
464 2 0 0
465 NaN 0 NaN
466 2 0 0
467 2 0 0
468 2 0 0
469 2 0 0
470 NaN 0 NaN
471 2 0 0
472 2 0 0
473 2 0 0
474 2 0 0
475 1 0 0
476 NaN 0 NaN
477 2 0 0
478 2 0 0
479 2 0 0
480 1 0 0
481 2 0 0
482 NaN 0 NaN
483 NaN 0 NaN
484 2 0 0
485 NaN 0 NaN
486 2 0 0
487 NaN 0 NaN
488 NaN 0 NaN
489 NaN 0 NaN
490 NaN 0 NaN
491 NaN 0 NaN
492 2 0 0
493 2 0 0
494 1 0 0
495 1 0 0
496 2 0 0
497 2 0 0
498 2 0 0
499 2 0 0
500 2 0 0
501 NaN 0 NaN
502 2 0 0
503 NaN 0 NaN
504 2 0 0
505 2 0 0
506 2 0 0
507 2 0 0
508 2 0 0
509 1 0 0
510 2 0 0
511 2 0 0
512 2 0 0
513 1 0 0
514 1 0 0
515 2 0 0
516 NaN 0 NaN
517 2 0 0
518 NaN 0 NaN
519 NaN 0 NaN
520 2 0 0
521 1 0 0
522 2 0 0
523 1 0 0
524 2 0 0
525 2 0 0
526 NaN 0 NaN
527 2 0 0
528 NaN 0 NaN
529 1 0 0
530 NaN 0 NaN
531 NaN 0 NaN
532 NaN 0 NaN
533 NaN 0 NaN
534 NaN 0 NaN
535 1 0 0
536 NaN 0 NaN
537 NaN 0 NaN
538 2 0 0
539 2 0 0
540 2 0 0
541 NaN 0 NaN
542 NaN 0 NaN
543 NaN 0 NaN
544 2 0 0
545 2 0 0
546 NaN 0 NaN
547 1 0 0
548 1 0 0
549 NaN 0 NaN
550 NaN 0 NaN
551 2 0 0
552 2 0 0
553 1 0 0
554 NaN 0 NaN
555 2 0 0
556 NaN 0 NaN
557 NaN 0 NaN
558 NaN 0 NaN
559 1 0 0
560 1 0 0
561 2 0 0
562 NaN 0 NaN
563 2 0 0
564 NaN 0 NaN
565 NaN 0 NaN
566 NaN 0 NaN
567 NaN 0 NaN
568 2 0 0
569 NaN 0 NaN
570 NaN 0 NaN
571 2 0 0
572 NaN 0 NaN
573 1 0 0
574 2 0 0
575 NaN 0 NaN
576 NaN 0 NaN
577 NaN 0 NaN
578 2 0 0
579 NaN 0 NaN
580 1 0 0
581 NaN 0 NaN
582 2 0 0
583 2 0 0
584 2 0 0
585 2 0 0
586 NaN 0 NaN
587 NaN 0 NaN
588 NaN 0 NaN
589 NaN 0 NaN
590 NaN 0 NaN
591 NaN 0 NaN
592 NaN 0 NaN
593 NaN 0 NaN
594 NaN 0 NaN
595 2 0 0
596 2 0 0
597 NaN 0 NaN
598 NaN 0 NaN
599 NaN 0 NaN
600 NaN 0 NaN
601 NaN 0 NaN
602 2 0 0
603 NaN 0 NaN
604 1 0 0
605 2 0 0
606 1 0 0
607 NaN 0 NaN
608 1 0 0
609 2 0 0
610 NaN 0 NaN
611 NaN 0 NaN
612 NaN 0 NaN
613 2 0 0
614 NaN 0 NaN
615 NaN 0 NaN
616 2 0 0
617 2 0 0
618 NaN 0 NaN
619 2 0 0
620 NaN 0 NaN
621 2 0 0
622 1 0 0
623 NaN 0 NaN
624 NaN 0 NaN
625 2 0 0
626 2 0 0
627 2 0 0
628 2 0 0
629 NaN 0 NaN
630 NaN 0 NaN
631 NaN 0 NaN
632 NaN 0 NaN
633 1 0 0
634 2 0 0
635 2 0 0
636 NaN 0 NaN
637 NaN 0 NaN
638 NaN 0 NaN
639 NaN 0 NaN
640 2 0 0
641 NaN 0 NaN
642 2 0 0
643 NaN 0 NaN
644 NaN 0 NaN
645 NaN 0 NaN
646 NaN 0 NaN
647 2 0 0
648 NaN 0 NaN
649 2 0 0
650 2 0 0
651 2 0 0
652 NaN 0 NaN
653 NaN 0 NaN
654 NaN 0 NaN
655 2 0 0
656 NaN 0 NaN
657 NaN 0 NaN
658 NaN 0 NaN
659 2 0 0
660 2 0 0
661 NaN 0 NaN
662 1 0 0
663 NaN 0 NaN
664 2 0 0
665 1 0 0
666 NaN 0 NaN
667 NaN 0 NaN
668 2 0 0
669 NaN 0 NaN
670 NaN 0 NaN
671 1 0 0
672 2 0 0
673 NaN 0 NaN
674 NaN 0 NaN
675 NaN 0 NaN
676 2 0 0
677 NaN 0 NaN
678 NaN 0 NaN
679 NaN 0 NaN
680 NaN 0 NaN
681 2 0 0
682 NaN 0 NaN
683 NaN 0 NaN
684 1 0 0
685 2 0 0
686 NaN 0 NaN
687 NaN 0 NaN
688 NaN 0 NaN
689 NaN 0 NaN
690 NaN 0 NaN
691 2 0 0
692 2 0 0
693 NaN 0 NaN
694 NaN 0 NaN
695 NaN 0 NaN
696 2 0 0
697 NaN 0 NaN
698 2 0 0
699 2 0 0
700 2 0 0
701 1 0 0
702 2 0 0
703 NaN 0 NaN
704 2 0 0
705 NaN 0 NaN
706 2 0 0
707 NaN 0 NaN
708 NaN 0 NaN
709 NaN 0 NaN
710 2 0 0
711 2 0 0
712 NaN 0 NaN
713 2 0 0
714 2 0 0
715 2 0 0
716 2 0 0
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 2 0 0
722 NaN 0 NaN
723 2 0 0
724 2 0 0
725 NaN 0 NaN
726 2 0 0
727 2 0 0
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 NaN 0 NaN
734 NaN 0 NaN
735 NaN 0 NaN
736 NaN 0 NaN
737 NaN 0 NaN
738 2 0 0
739 2 0 0
740 NaN 0 NaN
741 2 0 0
742 2 0 0
743 2 0 0
744 2 0 0
745 NaN 0 NaN
746 NaN 0 NaN
747 NaN 0 NaN
748 NaN 0 NaN
749 NaN 0 NaN
750 2 0 0
751 NaN 0 NaN
752 NaN 0 NaN
753 NaN 0 NaN
