AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 8 3 1 6 
3 0 3 5 0 7 
4 0 2 4 1 7 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 1 4 0 8 
10 0 0 5 4 5 
