link load
2-1 1
1-2 5.437827059388522e-17
11-1 0.780204
1-11 1
11-2 0.963265
2-11 1
11-10 1
10-11 0.191224
3-2 1
2-3 0.337551
4-3 1
3-4 0.659388
5-4 0.000816327
4-5 1
6-5 0.779388
5-6 1
7-6 1
6-7 0.629796
8-4 1
4-8 0.0302041
8-7 1
7-8 3.341000945288308e-17
9-3 1
3-9 0.736735
9-8 0.439388
8-9 1
10-9 2.004600567172985e-16
9-10 1
