AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 3 7 7 6 1 
3 8 8 8 8 8 
4 8 8 8 8 8 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 8 7 8 8 8 
10 8 8 8 8 8 
