#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2405 1 0 0 0 0 1 0 0 0 0 0
2 1215 1 0 0 0 0 1 0 0 0 0 0
3 744 0 0 0 0 0 0 0 0 0 0 1
4 558 1 0 0 0 0 1 0 0 0 0 0
5 452 0 0 0 0 1 0 0 0 1 0 0
6 403 0 0 0 1 0 0 1 0 0 0 0
7 309 0 1 0 0 0 0 0 0 0 1 0
8 269 0 0 0 0 1 0 0 0 0 0 0
9 271 0 1 0 0 0 0 0 0 0 0 1
10 238 0 0 1 1 0 0 0 0 1 0 0
11 219 0 0 1 0 0 0 0 0 0 0 1
12 221 0 0 0 0 0 0 0 0 0 0 0
13 176 0 0 0 0 0 0 0 0 1 0 0
14 163 1 0 0 0 0 0 0 0 0 0 0
15 185 0 1 0 0 0 0 0 0 0 0 0
16 119 0 0 0 0 0 0 0 0 0 0 0
17 145 0 0 0 0 0 0 0 0 0 0 0
18 116 0 0 0 0 0 0 0 0 1 0 0
19 117 0 0 1 0 0 0 0 0 0 0 0
20 127 0 1 0 0 0 0 0 0 0 0 0
21 113 0 0 0 0 0 0 0 0 0 0 1
22 117 0 0 0 0 0 1 0 0 0 0 0
23 116 0 0 0 0 0 0 0 0 0 0 0
24 106 0 0 0 0 0 0 0 0 0 0 0
25 99 0 1 0 0 0 0 0 0 0 0 0
26 92 0 0 0 0 0 0 0 1 0 0 0
27 93 0 0 0 0 0 0 0 0 0 0 0
28 93 0 0 0 0 0 0 0 0 0 0 0
29 80 0 0 0 0 0 0 0 0 0 0 0
30 77 0 0 0 0 0 0 0 0 0 0 0
31 73 0 0 0 0 0 0 0 0 0 0 0
32 76 0 0 0 0 0 0 0 0 0 0 0
33 66 0 0 0 0 0 0 0 0 1 0 0
34 55 0 0 0 0 0 0 0 0 0 0 0
35 73 0 0 0 0 0 0 0 0 0 0 0
36 66 0 0 0 1 0 0 0 0 0 0 0
37 56 0 0 0 0 0 0 0 0 0 0 0
38 58 0 0 1 0 0 0 0 0 0 0 0
39 57 0 0 0 0 0 0 0 0 0 0 0
40 49 0 0 0 1 0 0 0 0 0 0 0
41 52 0 0 0 0 0 0 0 0 0 0 0
42 65 0 0 0 0 0 0 0 0 0 0 0
43 50 0 0 0 0 0 0 0 0 0 0 0
44 54 0 0 0 0 0 0 0 1 0 0 0
45 67 0 0 0 0 0 0 0 0 0 0 0
46 47 0 0 0 0 0 0 0 0 0 0 0
47 53 0 0 0 1 0 0 0 0 0 0 0
48 59 0 0 0 0 0 0 0 0 0 0 0
49 48 0 0 0 0 0 0 0 0 0 0 0
50 48 0 0 0 0 0 0 0 0 0 0 0
51 44 0 0 0 0 0 0 0 0 0 0 0
52 56 0 0 0 0 0 0 0 0 0 0 0
53 45 0 0 0 0 0 0 0 0 0 0 0
54 53 0 0 0 0 0 0 0 0 0 0 0
55 44 0 0 0 0 0 0 0 0 0 0 0
56 40 0 0 0 0 0 0 0 0 0 0 0
57 48 0 0 0 0 0 0 0 0 0 0 0
58 39 0 0 0 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0 0 0 0
60 44 0 0 0 0 0 0 0 0 0 0 0
61 35 0 0 0 0 0 0 0 0 0 0 0
62 46 0 0 0 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0 0 0 0
64 40 0 0 0 0 0 0 0 0 0 0 0
65 40 0 0 0 0 0 0 0 0 0 0 0
66 43 0 0 0 0 0 0 0 0 0 0 0
67 37 0 0 0 0 0 0 0 0 0 0 0
68 38 0 0 0 0 0 0 0 0 0 0 0
69 49 0 0 0 0 0 0 0 0 0 0 1
70 22 0 0 0 0 0 0 0 0 0 0 0
71 26 0 0 0 0 0 0 0 0 0 0 0
72 23 0 0 0 0 0 0 0 0 0 0 0
73 34 0 0 0 0 0 0 0 0 0 0 0
74 28 0 0 0 0 0 0 0 0 0 0 0
75 25 0 0 0 0 0 0 0 0 0 0 0
76 23 0 0 0 0 0 0 0 0 0 0 0
77 30 0 0 0 0 0 0 0 0 0 0 0
78 36 0 0 0 0 0 0 0 0 0 0 0
79 36 0 0 0 0 0 0 0 0 0 0 0
80 24 0 0 0 0 0 0 0 0 0 0 0
81 31 0 0 0 0 0 0 0 1 0 0 0
82 31 0 0 0 0 0 0 0 0 0 0 0
83 29 0 0 0 0 0 0 0 0 0 0 0
84 28 0 0 0 0 0 0 0 1 0 0 0
85 23 0 0 0 0 0 0 0 0 0 0 0
86 25 0 0 0 0 0 0 0 1 0 0 0
87 26 0 0 0 0 0 0 0 0 0 0 0
88 28 0 0 0 0 0 0 0 0 0 0 0
89 28 0 0 0 0 0 0 0 0 0 0 0
90 25 0 0 1 0 0 0 0 0 0 0 0
91 24 0 0 0 0 0 0 0 0 0 0 0
92 23 0 0 0 0 0 0 0 0 0 0 0
93 22 0 0 0 0 0 0 0 0 0 0 0
94 19 0 0 0 0 0 0 0 0 0 0 0
95 31 0 0 0 0 0 0 0 0 0 0 0
96 36 0 0 0 0 0 0 0 0 0 0 0
97 23 0 0 0 0 0 0 0 0 0 0 0
98 22 0 0 0 0 0 0 0 0 0 0 0
99 23 0 0 0 0 0 0 0 0 0 0 0
100 21 0 0 0 0 0 0 0 0 0 0 0
