AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 4 8 1 5 
4 0 5 4 3 5 
5 0 0 0 0 0 
6 0 1 7 1 6 
7 0 7 6 0 6 
8 0 0 0 0 0 
9 0 8 3 2 5 
10 0 0 0 0 0 
