link load
2-1 1
1-2 0.397755
11-1 1
1-11 0.510408
11-2 0.783673
2-11 1
11-10 1
10-11 0.681633
3-2 1
2-3 0.607755
4-3 1
3-4 0.937143
5-4 0.10551
4-5 1
6-5 0.211837
5-6 1
7-6 0.845102
6-7 1
8-4 0.918367
4-8 0.00714286
8-7 1
7-8 -9.28055818135641e-19
9-3 1
3-9 0.955306
9-8 0.0338776
8-9 1
10-9 0
9-10 1
