#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 816 0 0 0 0 0 0 0 0 0 0 0
2 425 0 0 1 0 0 0 0 0 0 0 0
3 264 0 0 0 0 0 0 1 0 0 0 1
4 200 0 1 0 0 0 0 0 0 0 0 0
5 152 0 0 1 0 0 0 0 0 0 0 0
6 118 0 0 0 0 0 0 0 0 0 0 0
7 104 0 0 0 0 0 0 0 0 0 0 0
8 109 0 0 0 0 0 0 0 0 0 0 0
9 70 0 0 0 0 0 0 0 0 0 0 0
10 88 0 0 0 0 0 0 0 0 0 0 0
11 65 0 0 0 0 0 0 0 0 0 0 0
12 64 0 0 0 0 0 0 0 0 0 0 0
13 47 0 0 0 0 0 0 0 0 0 0 0
14 36 0 0 0 0 0 0 0 0 0 0 0
15 76 0 0 0 0 0 0 0 0 0 0 0
16 47 0 0 0 0 0 0 0 0 0 0 0
17 37 0 0 0 0 0 0 0 0 0 0 0
18 36 0 0 0 0 0 0 0 0 0 0 0
19 50 0 0 0 0 0 0 0 0 0 0 0
20 41 0 0 0 0 0 0 0 0 0 0 0
21 30 0 0 0 0 0 0 0 0 0 0 0
22 35 0 0 0 0 0 0 0 0 0 0 0
23 37 0 0 0 0 0 0 0 0 0 0 0
24 24 0 0 0 0 0 0 0 0 0 0 0
25 27 0 0 0 0 0 0 0 0 0 0 0
26 31 0 0 0 0 0 0 0 0 0 0 0
27 29 0 0 0 0 0 0 0 0 0 0 0
28 28 0 0 0 0 0 0 0 0 0 0 0
29 25 0 0 0 0 0 0 0 0 0 0 0
30 15 0 0 0 0 0 0 0 0 0 0 0
31 31 0 0 0 0 0 0 0 0 0 0 0
32 27 0 0 0 0 0 0 0 0 0 0 0
33 34 0 0 0 0 0 0 0 0 0 0 0
34 20 0 0 0 0 0 0 0 0 0 0 0
35 19 0 0 0 0 0 0 0 0 0 0 0
36 23 0 0 0 0 0 0 0 0 0 0 0
37 23 0 0 0 0 0 0 0 0 0 0 0
38 19 0 0 0 0 0 0 0 0 0 0 0
39 27 0 0 0 1 0 0 0 0 0 0 0
40 22 0 0 0 0 0 0 0 0 0 0 0
41 29 0 0 0 0 0 0 0 0 0 0 0
42 20 0 0 0 0 0 0 0 0 0 0 0
43 23 0 0 0 0 0 0 0 0 0 0 0
44 27 0 0 0 0 0 0 0 0 0 0 0
45 15 0 0 0 0 0 0 0 0 0 0 0
46 13 0 0 0 0 0 0 0 0 0 0 0
47 12 0 0 0 0 0 0 0 0 0 0 0
48 6 0 0 0 0 0 0 0 0 0 0 0
49 17 0 0 0 0 0 0 0 0 0 0 0
50 15 0 0 0 0 0 0 0 0 0 0 0
51 14 0 0 0 0 0 0 0 0 0 0 0
52 22 0 0 0 0 0 0 0 1 0 0 0
53 11 0 0 0 0 0 0 0 0 0 0 0
54 9 0 0 0 0 0 0 0 0 0 0 0
55 22 0 0 0 0 0 0 0 0 0 0 0
56 9 0 0 0 0 0 0 0 0 0 0 0
57 16 0 0 0 0 0 0 0 0 0 0 0
58 13 0 0 0 0 0 0 0 0 0 0 0
59 15 0 0 0 0 0 0 0 0 0 0 0
60 10 0 0 0 0 0 0 0 0 0 0 0
61 13 0 0 0 0 0 0 0 0 0 0 0
62 10 0 0 0 0 0 0 0 0 0 0 0
63 16 0 0 0 0 0 0 0 0 0 0 0
64 15 0 0 0 0 0 0 0 0 0 0 0
65 4 0 0 0 0 0 0 0 0 0 0 0
66 19 0 0 0 0 0 0 0 0 1 0 0
67 8 0 0 0 0 0 0 0 0 0 0 0
68 9 0 0 0 0 0 0 0 0 0 0 0
69 14 0 0 0 0 0 0 0 0 0 0 0
70 11 0 0 0 0 0 0 0 1 0 0 0
71 9 0 0 0 0 0 0 0 0 0 0 0
72 10 0 0 0 0 0 0 0 0 0 0 0
73 9 0 0 0 0 0 0 0 0 0 0 0
74 15 0 0 0 0 0 0 0 0 0 0 0
75 10 0 0 0 0 0 0 0 0 0 0 0
76 11 0 0 0 0 0 0 0 0 0 0 0
77 9 0 0 0 0 0 0 0 0 0 0 0
78 7 0 0 0 0 0 0 0 0 0 0 0
79 8 0 0 0 0 0 0 0 0 0 0 0
80 11 0 0 0 0 0 0 0 0 0 0 0
81 10 0 0 0 0 0 0 0 0 0 0 0
82 10 0 0 0 0 0 0 0 0 0 0 0
83 12 0 0 0 0 0 0 0 0 0 0 0
84 9 0 0 0 0 0 0 0 0 0 0 0
85 11 0 0 0 0 0 0 0 0 0 0 0
86 5 0 0 0 0 0 0 0 0 0 0 0
87 12 0 0 0 0 0 0 0 0 0 0 0
88 8 0 0 0 0 0 0 0 0 0 0 0
89 11 0 0 0 0 0 0 0 0 0 0 0
90 11 0 0 0 0 0 0 0 0 0 0 0
91 11 0 0 0 0 0 0 0 0 0 0 0
92 7 0 0 0 0 0 0 0 0 0 0 0
93 5 0 0 0 0 0 0 0 0 0 0 0
94 8 0 0 0 0 0 0 0 0 0 0 0
95 5 0 0 0 0 0 0 0 0 0 0 0
96 10 0 0 0 0 0 0 0 0 0 0 0
97 6 0 0 0 0 0 0 0 0 0 0 0
98 8 0 0 0 0 0 0 0 0 0 0 0
99 8 0 0 0 0 0 0 0 0 0 0 0
100 4 0 0 0 0 0 0 0 0 0 0 0
