AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 1 5 2 0 8 
4 1 3 3 0 8 
5 2 2 1 0 9 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 1 11 4 0 6 
9 0 9 2 0 7 
10 0 0 0 0 0 
