#rank q_avg rank q_avg
1 2 0 0
2 2 0 0
3 1.00662 0 0
4 1.61029 0 0
5 1.00971 0 0
6 1 0 0
7 1 0 0
8 1.01613 0 0
9 1.04651 0 0
10 1.01961 0 0
