link load
1-2 1
2-1 1
1-3 1
3-1 1
1-4 1
4-1 1
2-5 1
5-2 1
5-6 1
6-5 1
1-7 1
7-1 1
6-8 1
8-6 0.9999999999999999
8-9 1
9-8 0.9999999999999999
6-10 1
10-6 1
