AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 8 4 2 5 
3 2 8 5 1 5 
4 0 6 7 1 5 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 2 6 2 1 7 
10 0 7 4 1 6 
