AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 3 13 4 2 4 
4 25 15 5 1 2 
5 9 13 2 1 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 1 16 3 2 4 
9 1 21 3 2 3 
10 0 0 0 0 0 
