AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 19 6 2 12 
3 0 12 10 3 11 
4 0 15 10 1 12 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 0 9 9 3 12 
10 13 20 8 2 10 
