#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 754 0 0 0 0 1 0 1 0 0 1 0
2 411 0 0 0 0 0 0 0 0 0 0 0
3 245 0 0 0 0 0 0 0 0 0 0 0
4 186 0 0 0 0 0 1 0 0 0 0 0
5 169 0 0 0 0 0 0 0 0 0 0 0
6 134 0 0 0 0 0 0 0 0 0 0 0
7 127 0 0 0 0 0 0 0 0 0 0 0
8 96 0 0 0 0 0 0 0 0 0 0 0
9 102 0 0 0 0 0 0 0 0 0 0 0
10 68 0 0 0 0 0 0 0 0 0 0 0
11 70 0 0 0 0 0 0 0 0 0 0 0
12 68 0 0 0 0 0 0 0 0 0 0 0
13 58 0 0 0 0 0 0 0 0 0 0 0
14 63 0 0 0 1 0 0 0 0 0 0 0
15 52 0 0 0 0 0 0 0 0 0 0 0
16 46 0 0 0 0 0 0 0 0 0 0 0
17 52 0 0 0 0 0 0 0 0 0 0 0
18 38 0 0 0 0 0 0 0 0 0 0 0
19 54 0 0 0 0 0 0 0 0 0 0 0
20 35 0 0 0 0 0 0 0 0 0 0 0
21 35 0 0 0 0 0 0 0 0 0 0 0
22 47 0 0 0 0 0 0 0 0 0 0 0
23 35 0 0 0 0 0 0 0 0 0 0 0
24 41 0 0 0 0 0 0 0 0 0 0 0
25 32 0 0 0 0 0 0 0 0 0 0 0
26 27 0 0 0 0 0 0 0 0 0 0 0
27 34 0 0 0 0 0 0 0 0 0 0 0
28 33 0 0 0 0 0 0 0 0 0 0 0
29 24 0 0 0 0 0 0 0 0 0 0 0
30 31 0 0 0 0 0 0 0 0 0 0 0
31 25 0 0 0 0 0 0 0 0 0 0 0
32 19 0 0 0 0 0 0 0 0 0 0 0
33 28 0 0 0 0 0 0 0 0 0 0 0
34 18 0 0 0 0 0 0 0 0 0 0 0
35 20 0 0 0 0 0 0 0 0 0 0 0
36 23 0 0 0 0 0 0 0 0 0 0 0
37 27 0 0 0 0 0 0 0 0 0 0 0
38 25 0 0 0 0 0 0 0 0 0 0 0
39 22 0 0 0 0 0 0 0 0 0 0 0
40 21 0 0 0 0 0 0 0 0 0 0 0
41 13 0 0 0 0 0 0 0 0 0 0 0
42 25 0 0 0 0 0 0 0 0 0 0 0
43 18 0 0 0 0 0 0 0 0 0 0 0
44 18 0 0 0 0 0 0 0 0 0 0 0
45 17 0 0 0 0 0 0 0 0 0 0 0
46 22 0 0 0 0 0 0 0 0 0 0 0
47 9 0 0 0 0 0 0 0 0 0 0 0
48 9 0 0 0 0 0 0 0 0 0 0 0
49 17 0 0 0 0 0 0 0 0 0 0 0
50 14 0 0 0 0 0 0 0 0 0 0 0
51 11 0 0 0 0 0 0 0 0 0 0 0
52 11 0 0 0 0 0 0 0 0 0 0 0
53 10 0 0 0 0 0 0 0 0 0 0 0
54 15 0 0 0 0 0 0 0 0 0 0 0
55 15 0 0 0 0 0 0 0 0 0 0 0
56 12 0 0 0 0 0 0 0 0 0 0 0
57 13 0 0 0 0 0 0 0 0 0 0 0
58 15 0 0 0 0 0 0 0 0 0 0 0
59 13 0 0 0 0 0 0 0 0 0 0 0
60 10 0 0 0 0 0 0 0 0 0 0 0
61 16 0 0 0 0 0 0 0 0 0 0 0
62 11 0 0 0 0 0 0 0 0 0 0 0
63 14 0 0 0 0 0 0 0 0 0 0 0
64 15 0 0 0 0 0 0 0 0 0 0 0
65 10 0 0 0 0 0 0 0 0 0 0 0
66 15 0 0 0 0 0 0 0 0 0 0 0
67 15 0 0 0 0 0 0 0 0 0 0 0
68 14 0 0 0 0 0 0 0 0 0 0 0
69 7 0 0 0 0 0 0 0 0 0 0 0
70 7 0 0 0 0 0 0 0 0 0 0 0
71 12 0 0 0 0 0 0 0 0 0 0 0
72 9 0 0 0 0 0 0 0 0 0 0 0
73 8 0 0 0 0 0 0 0 0 0 0 0
74 10 0 0 0 0 0 0 0 0 0 0 0
75 8 0 0 0 0 0 0 0 0 0 0 0
76 6 0 0 0 0 0 0 0 0 0 0 0
77 15 0 0 0 0 0 0 0 0 0 0 0
78 14 0 0 0 0 0 0 0 0 0 0 0
79 6 0 0 0 0 0 0 0 0 0 0 0
80 11 0 0 0 0 0 0 0 0 0 0 0
81 9 0 0 0 0 0 0 0 0 0 0 0
82 9 0 0 0 0 0 0 0 0 0 0 0
83 12 0 0 0 0 0 0 0 0 0 0 0
84 11 0 0 0 0 0 0 0 0 0 0 0
85 14 0 0 0 0 0 0 0 0 0 0 0
86 8 0 0 0 0 0 0 0 0 0 0 0
87 7 0 0 0 0 0 0 0 0 0 0 0
88 8 0 0 0 0 0 0 0 0 0 0 0
89 9 0 0 0 0 0 0 0 0 0 0 0
90 6 0 0 0 0 0 0 0 0 0 0 0
91 8 0 0 0 0 0 0 0 0 0 0 0
92 10 0 0 0 0 0 0 0 0 0 0 0
93 8 0 0 0 0 0 0 0 0 0 0 0
94 8 0 0 0 0 0 0 0 0 0 0 0
95 5 0 0 0 0 0 0 0 0 0 0 0
96 11 0 0 0 0 0 0 0 0 0 0 0
97 9 0 0 0 0 0 0 0 0 0 0 0
98 8 0 0 0 0 0 0 0 0 0 0 0
99 9 0 0 0 0 0 0 0 0 0 0 0
100 5 0 0 0 0 0 0 0 0 0 0 0
