#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3195 0 0 0 0 1 0 0 0 0 0 0
2 1526 0 0 0 0 0 0 0 0 0 1 0
3 1015 0 1 0 0 1 0 0 0 0 0 0
4 788 1 0 0 0 1 0 0 0 0 0 0
5 617 1 0 0 0 1 0 0 0 0 0 0
6 582 1 0 0 0 0 0 0 0 0 0 0
7 462 0 0 0 0 0 0 0 0 0 0 0
8 359 1 0 0 0 0 0 0 0 0 0 0
9 341 0 1 0 0 0 0 0 0 0 0 0
10 312 0 0 0 0 0 0 0 0 0 0 0
11 281 0 0 0 0 0 0 0 0 0 0 0
12 273 1 0 0 0 0 0 0 0 0 0 0
13 243 0 0 0 0 0 0 0 0 0 0 0
14 227 0 0 0 0 0 0 0 0 0 0 0
15 199 0 0 0 0 0 0 0 0 0 0 0
16 205 0 0 0 0 0 0 0 0 0 0 1
17 182 0 0 0 0 0 0 0 0 0 0 0
18 167 0 0 0 0 0 0 0 0 0 0 0
19 180 0 0 0 0 0 0 0 0 1 0 0
20 142 0 0 0 0 0 0 0 0 0 0 0
21 145 0 0 0 0 0 0 0 0 0 0 0
22 161 0 0 0 0 0 0 0 0 0 0 0
23 128 0 0 0 0 0 0 0 0 0 0 0
24 145 0 0 0 0 0 0 0 0 0 0 0
25 123 0 0 0 0 0 0 0 0 0 0 0
26 107 0 0 0 0 0 0 0 0 0 0 0
27 113 0 0 0 0 0 0 0 0 0 0 0
28 124 0 0 0 0 0 0 0 0 0 0 0
29 117 0 0 0 0 0 0 0 0 0 0 1
30 94 0 1 0 0 0 0 0 0 0 0 0
31 82 0 0 0 0 0 0 0 0 0 0 0
32 110 0 0 0 0 0 0 0 0 0 0 0
33 91 0 0 0 0 0 0 0 0 0 0 0
34 99 0 0 0 0 0 0 0 0 1 0 0
35 97 0 0 0 0 0 0 0 0 0 0 0
36 88 0 0 0 0 0 0 0 0 0 0 0
37 73 0 0 0 0 0 0 0 0 0 0 0
38 85 0 0 0 0 0 0 0 0 0 0 0
39 82 0 0 0 0 0 0 0 0 1 0 0
40 73 0 0 0 0 0 0 0 0 0 0 0
41 79 0 0 0 0 0 0 0 0 0 0 0
42 82 0 0 0 0 0 0 0 0 0 0 0
43 79 0 0 0 0 0 0 0 0 0 0 0
44 49 0 0 0 0 0 0 0 0 0 0 0
45 63 0 0 0 0 0 0 0 0 0 0 0
46 71 0 0 0 0 0 0 0 0 0 0 0
47 67 0 0 0 0 0 0 0 0 0 0 0
48 70 0 0 0 0 0 0 0 0 0 0 0
49 74 0 0 0 0 0 0 0 0 0 0 0
50 60 0 0 0 0 0 0 0 0 0 0 0
51 74 0 1 0 0 0 0 0 0 0 0 0
52 71 0 0 0 0 0 0 0 0 0 0 0
53 57 0 0 0 0 0 0 0 0 0 0 0
54 61 0 0 0 0 0 0 0 0 0 0 0
55 56 0 0 0 0 0 0 0 0 0 0 0
56 49 0 0 0 0 0 0 0 0 0 0 0
57 64 0 0 0 0 0 0 0 0 0 0 0
58 48 0 0 0 0 0 0 0 0 0 0 0
59 60 0 0 0 0 0 0 0 0 0 0 0
60 42 0 0 0 0 0 0 0 0 0 0 0
61 46 0 0 0 0 0 0 0 0 0 0 0
62 41 0 0 0 0 0 0 0 0 0 0 0
63 67 0 0 0 0 0 0 0 0 0 0 0
64 54 0 0 0 0 0 0 0 0 0 0 0
65 51 0 0 0 0 0 0 0 0 0 0 0
66 56 0 0 0 0 0 0 0 0 0 0 0
67 44 0 0 0 0 0 0 0 0 0 0 0
68 42 0 0 0 0 0 0 0 0 0 0 0
69 46 0 0 0 0 0 0 0 0 0 0 0
70 45 0 0 0 0 0 0 0 0 0 0 0
71 40 0 0 0 0 0 0 0 0 0 0 0
72 45 0 0 0 0 0 0 0 0 0 0 0
73 44 0 0 0 0 0 0 0 0 0 0 0
74 40 0 0 0 0 0 0 0 0 0 0 0
75 40 0 0 0 0 0 0 0 0 0 0 0
76 46 0 0 0 0 0 0 0 0 0 0 0
77 44 0 0 0 0 0 0 0 0 0 0 0
78 39 0 0 0 0 0 0 0 0 0 0 0
79 40 0 0 0 0 0 0 0 0 0 0 0
80 36 0 0 0 0 0 0 0 0 0 0 0
81 31 0 0 0 0 0 0 0 0 0 0 0
82 36 0 0 0 0 0 0 0 0 0 0 0
83 30 0 0 0 0 0 0 0 0 0 0 0
84 46 0 0 0 0 0 0 0 0 0 0 0
85 37 0 0 0 0 0 0 0 0 0 0 0
86 42 0 0 0 0 0 0 0 0 0 0 0
87 38 0 0 0 0 0 0 0 0 0 0 0
88 37 0 0 0 0 0 0 0 0 0 0 0
89 34 0 0 0 0 0 0 0 0 0 0 0
90 34 0 0 0 0 0 0 0 0 0 0 0
91 36 0 0 0 0 0 0 0 0 0 0 0
92 41 0 0 0 0 0 0 0 0 0 0 0
93 29 0 0 0 0 0 0 0 0 0 0 0
94 33 0 0 0 0 0 0 0 0 0 0 0
95 32 0 0 0 0 0 0 0 0 0 0 0
96 33 0 0 0 0 0 0 0 0 1 0 0
97 42 0 0 0 0 0 0 0 0 0 0 0
98 37 0 0 0 0 0 0 0 0 0 0 0
99 40 0 0 0 0 0 0 0 0 0 0 0
100 27 0 0 0 0 0 0 0 0 0 0 0
