AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 5 0 0 0 
2 2 4 0 0 0 
3 1 0 0 0 0 
4 11 0 0 0 0 
5 0 4 0 0 0 
6 3 0 0 1 0 
7 0 0 0 0 1 
8 11 0 0 0 0 
9 2 4 0 0 0 
10 1 1 0 1 0 
11 7 2 0 0 0 
