AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 14 4 6 2 4 
2 5 5 2 1 7 
3 1 17 1 0 6 
4 0 11 7 1 4 
5 5 5 5 2 5 
6 8 13 3 2 4 
7 0 15 7 0 4 
8 5 17 4 2 3 
9 0 6 4 0 7 
10 1 3 3 0 8 
