#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 337 0 0 0 0 0 0 0 0 0 0 0
2 184 0 0 0 0 0 0 0 0 0 0 0
3 123 1 0 0 0 0 0 0 0 0 0 0
4 88 0 0 0 0 0 0 0 0 0 0 0
5 65 0 0 0 0 0 0 0 0 0 0 0
6 74 0 0 0 0 0 0 0 0 0 0 0
7 61 0 0 0 0 0 0 0 0 0 0 0
8 42 1 0 0 0 0 0 0 0 0 0 0
9 37 0 0 0 0 0 0 0 0 0 0 0
10 41 0 0 0 0 0 0 0 0 0 0 0
11 31 0 0 0 0 0 0 0 0 0 0 0
12 32 0 0 0 0 0 0 0 0 0 0 0
13 29 0 0 0 0 0 0 0 0 0 0 0
14 27 0 1 0 0 0 0 0 0 0 0 0
15 20 0 0 0 0 0 0 0 0 0 0 0
16 24 0 0 0 0 0 0 0 0 0 0 0
17 14 0 1 0 0 0 0 0 0 0 0 0
18 16 0 0 0 0 0 0 0 0 0 0 0
19 23 0 1 0 0 0 0 0 0 0 0 0
20 20 0 0 0 0 0 0 0 0 0 0 0
21 18 0 0 0 0 0 0 0 0 0 0 0
22 21 0 0 0 0 0 0 0 0 0 0 1
23 12 0 0 0 0 0 0 0 0 0 0 1
24 19 0 0 0 0 0 0 0 0 0 0 0
25 22 0 0 0 0 0 0 0 0 0 0 0
26 16 0 0 0 0 0 0 0 0 0 0 0
27 12 0 1 0 0 0 0 0 0 0 0 0
28 11 0 0 0 0 0 0 0 0 0 0 0
29 12 0 0 0 0 0 0 0 0 0 0 0
30 14 0 0 0 0 0 0 0 0 0 0 0
31 12 0 0 0 0 0 0 0 0 0 0 0
32 12 0 0 0 0 0 0 0 0 0 0 0
33 14 0 0 0 0 0 0 0 0 0 0 0
34 16 0 0 0 0 0 0 0 0 0 0 0
35 7 0 0 0 0 0 0 0 0 0 0 1
36 12 0 0 0 0 0 0 0 0 0 0 0
37 5 0 0 0 0 0 0 0 0 0 0 0
38 10 0 0 0 0 0 0 0 0 0 0 0
39 4 0 0 0 0 0 0 0 0 0 0 0
40 5 0 0 0 0 0 0 0 0 0 0 0
41 9 0 0 0 0 0 0 0 0 0 0 1
42 9 0 0 0 0 0 0 0 0 0 0 0
43 9 0 0 0 0 0 0 0 0 0 0 0
44 14 0 0 0 0 0 0 0 0 0 0 0
45 11 0 0 0 0 0 0 0 0 0 0 0
46 7 0 0 0 0 0 0 0 0 0 0 0
47 11 0 0 0 0 0 0 0 0 0 0 0
48 9 0 0 1 0 0 0 0 0 0 0 0
49 6 0 0 0 0 0 0 0 0 0 0 0
50 6 0 0 0 0 0 0 0 0 0 0 0
