link load
2-1 1
1-2 -2.034298353353325e-15
11-1 1
1-11 0.00102041
11-2 0.880612
2-11 1
11-10 0
10-11 0.497959
3-2 0.476531
2-3 0
4-3 0.27551
3-4 0
5-4 0
4-5 0
6-5 0
5-6 0
7-6 0
6-7 0
8-4 0.27551
4-8 0
8-7 0
7-8 0
9-3 0.173469
3-9 0
9-8 0
8-9 0.671429
10-9 0
9-10 0.497959
