AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 2 4 0 0 0 
3 2 4 0 0 0 
4 2 4 0 0 0 
5 7 2 0 0 0 
6 7 2 0 0 0 
7 2 2 1 0 0 
8 0 5 0 0 0 
9 6 2 0 0 0 
10 1 2 1 0 0 
11 4 3 0 0 0 
