AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 0 0 0 0 1 
3 0 0 0 0 1 
4 0 0 0 0 1 
5 2 2 1 0 0 
6 2 2 1 0 0 
7 1 1 0 1 0 
8 0 0 0 0 1 
9 0 0 0 0 1 
10 1 1 0 1 0 
11 0 0 0 0 1 
