link load
2-1 1
1-2 1
11-1 0.185714
1-11 0
11-2 0.957143
2-11 1
11-10 0.0428571
10-11 0
3-2 0
2-3 0
4-3 0
3-4 0
5-4 0
4-5 0
6-5 0
5-6 0
7-6 0
6-7 0
8-4 0.971429
4-8 1
8-7 0.478571
7-8 0
9-3 0
3-9 0.0928571
9-8 0
8-9 0.0214286
10-9 0
9-10 0.2
