link load
2-1 1
1-2 -1.515703662353561e-17
11-1 1
1-11 0.182857
11-2 0.956939
2-11 1
11-10 0.621633
10-11 1
3-2 1
2-3 0.298367
4-3 1
3-4 0.596939
5-4 0.108776
4-5 1
6-5 0.865714
5-6 1
7-6 1
6-7 0.636939
8-4 1
4-8 0.0657143
8-7 1
7-8 0.07
9-3 1
3-9 0.908571
9-8 0.107143
8-9 1
10-9 0.0157143
9-10 1
