#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 1591 0 0 0 0 0 1 0 0 0 1 0
2 762 0 0 0 0 0 1 0 0 0 1 0
3 550 0 0 0 0 1 0 0 0 0 1 0
4 417 0 0 0 0 0 0 1 0 0 0 0
5 276 0 1 0 0 0 0 1 0 0 0 0
6 280 0 0 0 0 1 0 0 0 0 1 0
7 242 0 0 0 0 1 0 0 0 0 0 0
8 178 0 0 0 0 0 1 0 0 0 0 0
9 189 0 1 0 0 0 1 0 0 0 0 0
10 148 0 0 0 0 0 0 0 0 0 0 1
11 146 0 0 0 0 0 0 0 0 0 1 0
12 123 0 1 0 0 0 0 0 0 0 0 0
13 106 0 0 1 0 0 1 0 0 0 0 0
14 115 0 0 0 1 0 0 0 0 0 0 0
15 119 0 0 0 0 0 0 0 0 1 0 0
16 90 0 0 1 0 1 0 0 0 0 0 0
17 90 0 0 0 0 0 0 0 0 1 0 0
18 82 0 0 0 0 0 0 0 0 0 0 0
19 71 0 0 0 0 0 0 0 1 0 0 0
20 83 0 0 0 0 0 0 0 0 0 0 0
21 74 0 0 0 0 0 0 0 0 1 0 0
22 63 0 0 0 0 0 0 0 0 0 0 0
23 66 0 0 0 0 0 0 0 1 0 0 0
24 57 0 1 0 0 0 0 0 0 0 0 0
25 73 0 0 0 1 0 0 0 0 0 0 0
26 59 0 0 0 0 0 0 0 0 0 0 1
27 61 0 0 0 0 0 0 0 0 0 0 0
28 45 0 0 0 0 0 0 0 0 0 0 0
29 52 0 0 0 0 0 0 0 0 0 0 1
30 48 0 0 0 0 0 0 0 0 0 0 0
31 53 0 0 0 0 0 0 0 0 1 0 1
32 61 0 1 0 0 0 0 0 0 0 0 0
33 39 0 0 1 0 0 0 0 0 0 0 0
34 40 0 0 0 0 0 0 0 0 0 0 0
35 39 0 0 0 0 0 0 0 0 0 0 0
36 42 0 0 0 1 0 0 0 0 0 0 0
37 50 0 0 0 0 0 0 0 0 0 0 0
38 37 0 0 0 0 0 0 0 0 0 0 0
39 45 0 0 0 0 0 0 0 0 0 0 1
40 48 0 0 0 0 0 0 0 0 0 0 0
41 43 0 0 0 0 0 0 0 0 0 0 0
42 41 0 0 0 0 0 0 0 0 0 0 0
43 38 0 0 0 0 0 0 0 1 0 0 0
44 37 0 0 0 0 0 0 0 0 0 0 0
45 43 0 0 0 0 0 0 0 0 0 0 0
46 40 0 0 1 0 0 0 0 0 0 0 0
47 29 0 0 0 0 0 0 0 0 0 0 0
48 34 0 0 0 0 0 0 0 0 0 0 0
49 29 0 0 0 0 0 0 0 0 0 0 0
50 35 0 0 0 0 0 0 0 0 0 0 0
51 27 0 0 0 0 0 0 0 0 1 0 0
52 38 0 0 0 1 0 0 0 0 0 0 0
53 34 0 0 0 0 0 0 0 0 0 0 0
54 39 0 0 0 1 0 0 0 0 0 0 0
55 27 0 0 0 0 0 0 0 0 0 0 0
56 31 0 0 0 0 0 0 0 0 0 0 0
57 30 0 0 0 0 0 0 0 0 0 0 0
58 30 0 0 0 0 0 0 0 1 0 0 0
59 28 0 0 0 0 0 0 0 0 0 0 0
60 36 0 0 0 0 0 0 0 0 0 0 0
61 26 0 0 0 0 0 0 0 0 0 0 0
62 26 0 0 0 0 0 0 0 0 0 0 0
63 28 0 0 0 0 0 0 0 0 0 0 0
64 28 0 0 0 0 0 0 0 0 0 0 0
65 12 0 0 0 0 0 0 0 0 0 0 0
66 30 0 0 0 0 0 0 0 0 0 0 0
67 28 0 0 0 0 0 0 0 0 0 0 0
68 16 0 0 0 0 0 0 0 0 0 0 0
69 21 0 0 0 0 0 0 0 0 0 0 0
70 21 0 0 0 0 0 0 0 0 0 0 0
71 18 0 0 0 0 0 0 0 0 0 0 0
72 19 0 0 0 0 0 0 0 0 0 0 0
73 16 0 0 0 0 0 0 0 0 0 0 0
74 26 0 0 0 0 0 0 0 0 0 0 0
75 23 0 0 0 0 0 0 0 0 0 0 0
76 16 0 0 0 0 0 0 0 0 0 0 0
77 15 0 0 0 0 0 0 0 0 0 0 0
78 9 0 0 0 0 0 0 0 0 0 0 0
79 16 0 0 0 0 0 0 0 0 0 0 0
80 21 1 0 0 0 0 0 0 0 0 0 0
81 21 0 0 0 0 0 0 0 0 0 0 0
82 20 0 0 0 0 0 0 0 0 0 0 0
83 18 0 0 0 0 0 0 0 0 0 0 0
84 23 0 0 0 0 0 0 0 0 0 0 0
85 24 0 0 0 0 0 0 0 0 0 0 0
86 9 0 0 0 0 0 0 0 0 0 0 0
87 11 0 0 0 0 0 0 0 0 0 0 0
88 19 0 0 0 0 0 0 0 0 0 0 0
89 26 0 0 1 0 0 0 0 0 0 0 0
90 16 0 0 0 0 0 0 0 0 0 0 0
91 18 0 0 0 0 0 0 0 0 0 0 0
92 16 0 0 0 0 0 0 0 0 0 0 0
93 13 0 0 0 0 0 0 0 0 0 0 0
94 24 0 0 0 0 0 0 0 0 0 0 0
95 13 0 0 0 0 0 0 0 1 0 0 0
96 20 0 0 0 0 0 0 0 0 0 0 0
97 15 0 0 0 0 0 0 0 0 0 0 0
98 11 0 0 0 0 0 0 0 0 0 0 0
99 21 0 0 0 0 0 0 0 0 0 0 0
100 17 0 0 0 0 0 0 0 0 0 0 0
