AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 10 6 2 4 
6 0 8 7 0 5 
7 0 4 3 1 7 
8 0 8 5 3 4 
9 0 10 4 3 4 
10 0 0 0 0 0 
