#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 3163 0 0 0 0 0 0 0 0 0 0 0
2 1566 0 0 0 0 0 0 0 0 0 0 0
3 1060 0 0 0 0 0 0 0 0 0 0 0
4 818 0 0 0 0 0 0 0 0 0 0 0
5 625 0 0 0 0 0 0 0 0 0 0 0
6 515 0 0 0 0 0 0 0 0 0 0 0
7 449 0 0 0 0 0 0 0 0 0 0 0
8 394 0 0 0 0 0 0 0 0 0 0 0
9 368 0 0 0 0 0 0 0 0 0 0 0
10 301 0 0 0 0 0 0 0 0 0 0 0
11 284 0 0 0 0 0 0 0 0 0 0 0
12 285 0 0 0 0 0 0 0 0 0 0 0
13 251 0 0 0 0 0 0 0 0 0 0 0
14 221 0 0 0 0 0 0 0 0 0 0 0
15 199 0 0 0 0 0 0 0 0 0 0 0
16 189 0 0 0 0 0 0 0 0 0 0 0
17 165 0 0 0 0 0 0 0 0 0 0 0
18 166 0 0 0 0 0 0 0 0 0 0 0
19 152 0 0 0 0 0 0 0 0 0 0 0
20 149 0 0 0 0 0 0 0 0 0 0 0
21 165 0 0 0 0 0 0 0 0 0 0 0
22 143 0 0 0 0 0 0 0 0 0 0 0
23 142 0 0 0 0 0 0 0 0 0 0 0
24 106 0 0 0 0 0 0 0 0 0 0 0
25 130 0 0 0 0 0 0 0 0 0 0 0
26 106 0 0 0 0 0 0 0 0 0 0 0
27 116 0 0 0 0 0 0 0 0 0 0 0
28 116 0 0 0 0 0 0 0 0 0 0 0
29 105 0 0 0 0 0 0 0 0 0 0 0
30 105 0 0 0 0 0 0 0 0 0 0 0
31 83 0 0 0 0 0 0 0 0 0 0 0
32 93 0 0 0 0 0 0 0 0 0 0 0
33 104 0 0 0 0 0 0 0 0 0 0 0
34 94 0 0 0 0 0 0 0 0 0 0 0
35 83 0 0 0 0 0 0 0 0 0 0 0
36 83 0 0 0 0 0 0 0 0 0 0 0
37 118 0 0 0 0 0 0 0 0 0 0 0
38 79 0 0 0 0 0 0 0 0 0 0 0
39 74 0 0 0 0 0 0 0 0 0 0 0
40 78 0 0 0 0 0 0 0 0 0 0 0
41 66 0 0 0 0 0 0 0 0 0 0 0
42 80 0 0 0 0 0 0 0 0 0 0 0
43 72 0 0 0 0 0 0 0 0 0 0 0
44 87 0 0 0 0 0 0 0 0 0 0 0
45 72 0 0 0 0 0 0 0 0 0 0 0
46 80 0 0 0 0 0 0 0 0 0 0 0
47 55 0 0 0 0 0 0 0 0 0 0 0
48 81 0 0 0 0 0 0 0 0 0 0 0
49 64 0 0 0 0 0 0 0 0 0 0 0
50 67 0 0 0 0 0 0 0 0 0 0 0
51 59 0 0 0 0 0 0 0 0 0 0 0
52 70 0 0 0 0 0 0 0 0 0 0 0
53 68 0 0 0 0 0 0 0 0 0 0 0
54 64 0 0 0 0 0 0 0 0 0 0 0
55 57 0 0 0 0 0 0 0 0 0 0 0
56 53 0 0 0 0 0 0 0 0 0 0 0
57 47 0 0 0 0 0 0 0 0 0 0 0
58 62 0 0 0 0 0 0 0 0 0 0 0
59 61 0 0 0 0 0 0 0 0 0 0 0
60 46 0 0 0 0 0 0 0 0 0 0 0
61 58 0 0 0 0 0 0 0 0 0 0 0
62 48 0 0 0 0 0 0 0 0 0 0 0
63 40 0 0 0 0 0 0 0 0 0 0 0
64 28 0 0 0 0 0 0 0 0 0 0 0
65 51 0 0 0 0 0 0 0 0 0 0 0
66 34 0 0 0 0 0 0 0 0 0 0 0
67 50 0 0 0 0 0 0 0 0 0 0 0
68 48 0 0 0 0 0 0 0 0 0 0 0
69 34 0 0 0 0 0 0 0 0 0 0 0
70 55 0 0 0 0 0 0 0 0 0 0 0
71 41 0 0 0 0 0 0 0 0 0 0 0
72 52 0 0 0 0 0 0 0 0 0 0 0
73 35 0 0 0 0 0 0 0 0 0 0 0
74 46 0 0 0 0 0 0 0 0 0 0 0
75 46 0 0 0 0 0 0 0 0 0 0 0
76 38 0 0 0 0 0 0 0 0 0 0 0
77 37 0 0 0 0 0 0 0 0 0 0 0
78 37 0 0 0 0 0 0 0 0 0 0 0
79 34 0 0 0 0 0 0 0 0 0 0 0
80 28 0 0 0 0 0 0 0 0 0 0 0
81 36 0 0 0 0 0 0 0 0 0 0 0
82 37 0 0 0 0 0 0 0 0 0 0 0
83 38 0 0 0 0 0 0 0 0 0 0 0
84 39 0 0 0 0 0 0 0 0 0 0 0
85 44 0 0 0 0 0 0 0 0 0 0 0
86 28 0 0 0 0 0 0 0 0 0 0 0
87 41 0 0 0 0 0 0 0 0 0 0 0
88 33 0 0 0 0 0 0 0 0 0 0 0
89 37 0 0 0 0 0 0 0 0 0 0 0
90 39 0 0 0 0 0 0 0 0 0 0 0
91 44 0 0 0 0 0 0 0 0 0 0 0
92 29 0 0 0 0 0 0 0 0 0 0 0
93 40 0 0 0 0 0 0 0 0 0 0 0
94 40 0 0 0 0 0 0 0 0 0 0 0
95 25 0 0 0 0 0 0 0 0 0 0 0
96 39 0 0 0 0 0 0 0 0 0 0 0
97 31 0 0 0 0 0 0 0 0 0 0 0
98 46 0 0 0 0 0 0 0 0 0 0 0
99 31 0 0 0 0 0 0 0 0 0 0 0
100 37 0 0 0 0 0 0 0 0 0 0 0
