link load
2-1 0.0428571
1-2 0
11-1 0
1-11 0
11-2 0
2-11 0
11-10 0.00734694
10-11 0
3-2 0
2-3 0
4-3 0
3-4 0
5-4 2.906856433564455e-14
4-5 0.424694
6-5 1
5-6 1
7-6 0
6-7 0
8-4 0.424694
4-8 0
8-7 0
7-8 0
9-3 0
3-9 0
9-8 0
8-9 0
10-9 0
9-10 0
