AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 1 23 6 1 2 
4 5 14 4 0 5 
5 9 11 3 1 5 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 4 9 5 1 5 
9 0 15 4 3 3 
10 0 0 0 0 0 
