link load
2-1 1
1-2 0.344082
11-1 1
1-11 0.691429
11-2 0.787959
2-11 1
11-10 1
10-11 0.414898
3-2 1
2-3 0.555102
4-3 1
3-4 0.942245
5-4 6.032362817881667e-17
4-5 1
6-5 1
5-6 0.691224
7-6 0.502653
6-7 1
8-4 1
4-8 0.278367
8-7 1
7-8 2.227333963525539e-17
9-3 1
3-9 0.788571
9-8 0.321633
8-9 1
10-9 0.000408163
9-10 1
