#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10 AS=11
1 2357 0 0 0 0 0 0 0 0 1 0 0
2 1223 0 0 0 0 0 0 0 0 0 0 0
3 788 1 0 0 0 0 0 0 0 0 0 0
4 609 0 0 0 0 0 0 0 0 0 0 0
5 482 0 0 0 0 1 0 0 0 0 0 1
6 377 0 0 0 0 0 0 1 0 0 0 1
7 344 0 0 0 0 1 0 0 0 0 0 0
8 311 0 0 0 0 0 0 0 0 0 0 0
9 274 0 0 0 0 0 0 0 0 0 0 0
10 209 0 0 0 0 0 0 0 0 0 0 0
11 218 0 0 0 0 0 0 0 0 0 0 0
12 212 0 0 0 0 0 0 0 0 0 0 0
13 188 0 1 0 0 0 0 0 0 0 0 0
14 161 0 0 1 0 0 0 0 0 0 0 0
15 147 0 0 1 0 0 0 0 0 0 0 0
16 138 0 0 0 0 0 0 0 0 0 0 1
17 145 0 0 0 0 0 0 0 0 0 0 0
18 126 0 0 0 0 0 0 0 0 0 0 0
19 116 0 0 0 0 0 0 0 0 0 0 0
20 110 0 0 0 0 0 0 0 0 0 0 0
21 112 0 0 0 0 0 0 0 0 0 0 0
22 98 0 0 0 0 0 0 0 0 0 0 0
23 104 0 0 1 0 0 0 0 0 0 0 0
24 101 0 0 0 1 0 0 0 0 0 0 0
25 91 0 0 0 0 0 0 0 0 0 0 0
26 97 0 1 0 0 0 0 0 0 0 0 0
27 94 0 0 0 0 0 0 0 0 0 0 0
28 81 0 0 1 0 0 0 0 0 0 0 0
29 80 0 0 0 0 0 0 0 0 0 0 0
30 74 0 0 0 0 0 0 0 0 0 0 0
31 83 0 0 0 0 0 0 0 0 0 0 0
32 75 0 0 0 0 0 0 0 0 0 0 0
33 67 0 0 0 0 0 0 0 0 0 0 0
34 62 0 0 0 0 0 0 0 0 0 0 0
35 57 0 0 0 0 0 0 0 0 0 0 0
36 55 0 0 0 0 0 0 0 0 0 0 1
37 51 0 0 0 0 0 0 0 0 0 0 0
38 53 0 0 0 0 0 0 0 0 0 0 0
39 61 0 0 0 0 0 0 0 0 0 0 0
40 50 0 0 0 0 0 0 0 0 0 0 0
41 79 0 0 0 0 0 0 0 0 0 0 0
42 54 0 0 0 0 0 0 0 0 0 0 0
43 66 0 0 0 0 0 0 0 0 0 0 0
44 43 0 0 0 0 0 0 0 0 0 0 0
45 59 0 0 0 0 0 0 0 0 0 0 0
46 55 0 0 0 0 0 0 0 0 0 0 0
47 38 0 0 0 0 0 0 0 0 0 0 0
48 48 0 0 0 0 0 0 0 0 0 0 0
49 50 0 0 0 0 0 0 0 0 0 0 0
50 53 0 0 0 0 0 0 0 0 0 0 0
51 52 0 0 0 0 0 0 0 0 0 0 0
52 47 0 0 0 0 0 0 0 0 0 0 0
53 39 0 0 0 0 0 0 0 0 0 0 0
54 46 0 0 0 0 0 0 0 0 0 0 0
55 44 0 0 0 0 0 0 0 0 0 0 0
56 40 0 0 0 0 0 0 0 0 0 0 0
57 39 0 0 0 0 0 0 0 0 0 0 0
58 49 0 0 0 0 0 0 0 0 0 0 0
59 41 0 0 0 0 0 0 0 0 0 0 0
60 28 0 0 0 0 0 0 0 0 0 0 0
61 44 0 0 0 0 0 0 0 0 0 0 0
62 38 0 0 0 0 0 0 0 0 0 0 0
63 37 0 0 0 0 0 0 0 0 0 0 0
64 36 0 0 0 0 0 0 0 0 0 0 0
65 41 0 0 0 1 0 0 0 0 0 0 0
66 35 0 0 0 0 0 0 0 0 0 0 0
67 29 0 0 0 0 0 0 0 0 0 0 0
68 36 0 0 0 0 0 0 0 1 0 0 0
69 35 0 0 0 0 0 0 0 0 0 0 0
70 53 0 0 0 0 0 0 0 0 0 0 0
71 39 0 0 0 0 0 0 0 0 0 0 0
72 31 0 0 0 0 0 0 0 0 0 0 0
73 28 0 0 0 0 0 0 0 0 0 0 0
74 37 0 0 0 0 0 0 0 0 0 0 0
75 19 0 0 0 0 0 0 0 0 0 0 0
76 29 0 0 0 0 0 0 0 0 0 0 0
77 27 0 0 0 0 0 0 0 0 0 0 0
78 30 0 0 0 0 0 0 0 0 0 0 0
79 20 0 0 0 0 0 0 0 1 0 0 0
80 27 0 0 0 0 0 0 0 0 0 0 0
81 28 0 0 0 0 0 0 0 0 0 0 0
82 21 0 0 0 0 0 0 0 0 0 0 0
83 20 0 0 0 0 0 0 0 0 0 0 0
84 26 0 0 0 0 0 0 0 0 0 0 0
85 31 0 0 0 0 0 0 0 0 0 0 0
86 26 0 0 0 0 0 0 0 0 0 0 0
87 29 0 0 0 0 0 0 0 0 0 0 0
88 33 0 0 0 0 0 0 0 0 0 0 0
89 21 0 0 0 0 0 0 0 0 0 0 0
90 31 0 0 0 0 0 0 0 0 0 0 0
91 27 0 0 0 0 0 0 0 0 1 0 0
92 32 0 0 0 1 0 0 0 0 0 0 0
93 35 0 0 0 0 0 0 0 0 0 0 0
94 23 0 0 0 0 0 0 0 0 0 0 0
95 28 0 0 0 0 0 0 0 0 0 0 0
96 12 0 0 0 0 0 0 0 0 0 0 0
97 25 0 0 0 0 0 0 0 0 0 0 0
98 22 0 0 0 0 0 0 0 0 0 0 0
99 22 0 0 0 0 0 0 0 0 0 0 0
100 30 0 0 0 0 0 0 0 0 0 0 0
