AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 10 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 0 0 0 10 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 10 
9 0 0 0 0 10 
10 0 0 0 0 10 
11 0 0 0 0 10 
