AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 4 90 0 0 1 
3 2 7 2 1 16 
4 0 7 6 0 16 
5 0 0 0 0 0 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 0 0 0 0 
9 11 20 3 1 13 
10 1 5 4 0 17 
