AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 5 0 0 9 
2 0 0 0 0 10 
3 12 1 0 1 8 
4 0 14 1 1 6 
5 0 1 0 1 9 
6 0 5 0 0 9 
7 0 0 5 1 7 
8 0 5 0 0 9 
9 45 0 1 1 5 
10 33 0 1 1 6 
