AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 687 0 0 0 0 
2 687 0 0 0 0 
3 687 0 0 0 0 
4 687 0 0 0 0 
5 687 0 0 0 0 
6 687 0 0 0 0 
7 687 0 0 0 0 
8 687 0 0 0 0 
9 687 0 0 0 0 
10 687 0 0 0 0 
