link load
2-1 1
1-2 0.514286
11-1 1
1-11 0
11-2 0.856122
2-11 1
11-10 0.223469
10-11 1
3-2 1
2-3 0.570408
4-3 1
3-4 0.686735
5-4 0.000816327
4-5 1
6-5 0.668163
5-6 1
7-6 0.382449
6-7 1
8-4 1
4-8 0.0946939
8-7 1
7-8 0.0357143
9-3 0.802041
3-9 1
9-8 0.25
8-9 1
10-9 0.00204082
9-10 1
