link load
2-1 1
1-2 0.132857
11-1 1
1-11 0.997551
11-2 1
2-11 1
11-10 1
10-11 0.275714
3-2 1
2-3 0.457551
4-3 1
3-4 0.992449
5-4 0.00265306
4-5 1
6-5 1
5-6 0.710612
7-6 1
6-7 0.448163
8-4 1
4-8 0.263673
8-7 1
7-8 7.795668872339385e-17
9-3 1
3-9 0.482245
9-8 0.0418367
8-9 1
10-9 0.000816327
9-10 1
