AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0.121429 
2 0 0 0 0 0.0964286 
3 0 0 0 0 0.0982143 
4 0 0 0 0 0.979866 
5 0 0 0 0 0.188095 
6 0 0 0 0 0.982665 
7 0 0 0 0 0 
8 0 0 0 0 1 
9 0 0 0 0 0.974398 
10 0 0 0 0 0.987329 
