AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 9 3 2 5 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 5 5 4 4 
6 0 0 0 0 0 
7 0 0 0 0 0 
8 0 5 3 1 7 
9 0 14 4 2 4 
10 0 4 4 2 6 
11 0 7 4 1 6 
