#q1_cache #q1_prod #q2_cache #q2_prod #q3_cache #q3_prod #q4_cache #q4_prod #q5_cache #q5_prod tot_req
191 2320 216 2315.95 227 42.625 257 -3.351218773383616e-14 501 1618 7996
