link load
2-1 1
1-2 0
11-1 1
1-11 0.162857
11-2 0.61898
2-11 1
11-10 1
10-11 0.000612245
3-2 1
2-3 0.223265
4-3 1
3-4 0.712653
5-4 0
4-5 1
6-5 1
5-6 0.887551
7-6 1
6-7 1
8-4 1
4-8 0.426735
8-7 1
7-8 0
9-3 1
3-9 0.799388
9-8 0.0916327
8-9 1
10-9 0
9-10 1
