AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 1 
2 11 0 0 0 0 
3 9 1 0 0 0 
4 11 0 0 0 0 
5 0 0 0 0 1 
6 0 0 0 0 1 
7 0 1 0 1 0 
8 11 0 0 0 0 
9 9 1 0 0 0 
10 0 0 0 0 1 
11 6 2 0 0 0 
