link load
2-1 0.387755
1-2 0
11-1 1
1-11 1
11-2 0.387755
2-11 1
11-10 1
10-11 0
3-2 1
2-3 1
4-3 0
3-4 0
5-4 0.171429
4-5 1
6-5 1
5-6 1
7-6 1
6-7 1
8-4 0.128571
4-8 0
8-7 1
7-8 0
9-3 0
3-9 0.0785714
9-8 0
8-9 0.00714286
10-9 0.778571
9-10 1
