link load
2-1 1
1-2 0.326735
11-1 1
1-11 0.574898
11-2 1
2-11 0.941633
11-10 1
10-11 0.732653
3-2 1
2-3 0.965102
4-3 0.746327
3-4 1
5-4 0.126122
4-5 1
6-5 0.729184
5-6 1
7-6 1
6-7 0.435102
8-4 1
4-8 0.631224
8-7 1
7-8 0.0885714
9-3 1
3-9 0.758571
9-8 0.0942857
8-9 1
10-9 -8.750240570993187e-16
9-10 1
