AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 0 0 0 0 0 
5 0 8 5 3 4 
6 0 10 3 1 6 
7 0 3 2 2 7 
8 0 3 3 0 8 
9 0 7 0 5 5 
10 0 0 0 0 0 
