AS #q=1 #q=2 #q=3 #q=4 #q=5 
1 0 0 0 0 0 
2 0 0 0 0 0 
3 0 0 0 0 0 
4 62 0 0 0 0 
5 0 0 0 0 0 
6 116 0 0 0 0 
7 0 0 0 0 0 
8 116 0 0 0 0 
9 116 0 0 0 0 
10 116 0 0 0 0 
